"date","country","cases","deaths"
2020-02-16,"Turkey",0,0
2020-02-16,"Ukraine",0,0
2020-02-16,"United Kingdom",0,0
2020-02-16,"United States",1,0
2020-02-17,"Argentina",0,0
2020-02-17,"Brazil",0,0
2020-02-17,"Colombia",0,0
2020-02-17,"France",0,0
2020-02-17,"Germany",0,0
2020-02-17,"India",0,0
2020-02-17,"Indonesia",0,0
2020-02-17,"Iran",0,0
2020-02-17,"Italy",0,0
2020-02-17,"Mexico",0,0
2020-02-17,"Peru",0,0
2020-02-17,"Poland",0,0
2020-02-17,"Russia",0,0
2020-02-17,"South Africa",0,0
2020-02-17,"Spain",0,0
2020-02-17,"Turkey",0,0
2020-02-17,"Ukraine",0,0
2020-02-17,"United Kingdom",0,0
2020-02-17,"United States",0,0
2020-02-18,"Argentina",0,0
2020-02-18,"Brazil",0,0
2020-02-18,"Colombia",0,0
2020-02-18,"France",0,0
2020-02-18,"Germany",0,0
2020-02-18,"India",0,0
2020-02-18,"Indonesia",0,0
2020-02-18,"Iran",0,0
2020-02-18,"Italy",0,0
2020-02-18,"Mexico",0,0
2020-02-18,"Peru",0,0
2020-02-18,"Poland",0,0
2020-02-18,"Russia",0,0
2020-02-18,"South Africa",0,0
2020-02-18,"Spain",0,0
2020-02-18,"Turkey",0,0
2020-02-18,"Ukraine",0,0
2020-02-18,"United Kingdom",0,0
2020-02-18,"United States",0,0
2020-02-19,"Argentina",0,0
2020-02-19,"Brazil",0,0
2020-02-19,"Colombia",0,0
2020-02-19,"France",0,0
2020-02-19,"Germany",0,0
2020-02-19,"India",0,0
2020-02-19,"Indonesia",0,0
2020-02-19,"Iran",0,0
2020-02-19,"Italy",0,0
2020-02-19,"Mexico",0,0
2020-02-19,"Peru",0,0
2020-02-19,"Poland",0,0
2020-02-19,"Russia",0,0
2020-02-19,"South Africa",0,0
2020-02-19,"Spain",0,0
2020-02-19,"Turkey",0,0
2020-02-19,"Ukraine",0,0
2020-02-19,"United Kingdom",1,0
2020-02-19,"United States",2,0
2020-02-20,"Argentina",0,0
2020-02-20,"Brazil",0,0
2020-02-20,"Colombia",0,0
2020-02-20,"France",0,0
2020-02-20,"Germany",0,0
2020-02-20,"India",0,0
2020-02-20,"Indonesia",0,0
2020-02-20,"Iran",0,0
2020-02-20,"Italy",0,0
2020-02-20,"Mexico",0,0
2020-02-20,"Peru",0,0
2020-02-20,"Poland",0,0
2020-02-20,"Russia",0,0
2020-02-20,"South Africa",0,0
2020-02-20,"Spain",0,0
2020-02-20,"Turkey",0,0
2020-02-20,"Ukraine",0,0
2020-02-20,"United Kingdom",0,0
2020-02-20,"United States",5,0
2020-02-21,"Argentina",0,0
2020-02-21,"Brazil",0,0
2020-02-21,"Colombia",0,0
2020-02-21,"France",0,0
2020-02-21,"Germany",0,0
2020-02-21,"India",0,0
2020-02-21,"Indonesia",0,0
2020-02-21,"Iran",5,2
2020-02-21,"Italy",0,0
2020-02-21,"Mexico",1,0
2020-02-21,"Peru",0,0
2020-02-21,"Poland",0,0
2020-02-21,"Russia",0,0
2020-02-21,"South Africa",0,0
2020-02-21,"Spain",0,0
2020-02-21,"Turkey",0,0
2020-02-21,"Ukraine",0,0
2020-02-21,"United Kingdom",0,0
2020-02-21,"United States",3,0
2020-02-22,"Argentina",0,0
2020-02-22,"Brazil",0,0
2020-02-22,"Colombia",0,0
2020-02-22,"France",0,0
2020-02-22,"Germany",0,0
2020-02-22,"India",0,0
2020-02-22,"Indonesia",0,0
2020-02-22,"Iran",13,2
2020-02-22,"Italy",14,0
2020-02-22,"Mexico",0,0
2020-02-22,"Peru",0,0
2020-02-22,"Poland",0,0
2020-02-22,"Russia",0,0
2020-02-22,"South Africa",0,0
2020-02-22,"Spain",0,0
2020-02-22,"Turkey",0,0
2020-02-22,"Ukraine",0,0
2020-02-22,"United Kingdom",0,0
2020-02-22,"United States",1,0
2020-02-23,"Argentina",0,0
2020-02-23,"Brazil",0,0
2020-02-23,"Colombia",0,0
2020-02-23,"France",4,0
2020-02-23,"Germany",6,1
2020-02-23,"India",0,0
2020-02-23,"Indonesia",0,0
2020-02-23,"Iran",10,1
2020-02-23,"Italy",62,2
2020-02-23,"Mexico",0,0
2020-02-23,"Peru",0,0
2020-02-23,"Poland",0,0
2020-02-23,"Russia",0,0
2020-02-23,"South Africa",0,0
2020-02-23,"Spain",8,0
2020-02-23,"Turkey",0,0
2020-02-23,"Ukraine",0,0
2020-02-23,"United Kingdom",2,0
2020-02-23,"United States",5,0
2020-02-24,"Argentina",0,0
2020-02-24,"Brazil",0,0
2020-02-24,"Colombia",0,0
2020-02-24,"France",0,0
2020-02-24,"Germany",0,0
2020-02-24,"India",0,0
2020-02-24,"Indonesia",0,0
2020-02-24,"Iran",15,3
2020-02-24,"Italy",53,1
2020-02-24,"Mexico",0,0
2020-02-24,"Peru",0,0
2020-02-24,"Poland",0,0
2020-02-24,"Russia",0,0
2020-02-24,"South Africa",0,0
2020-02-24,"Spain",0,0
2020-02-24,"Turkey",0,0
2020-02-24,"Ukraine",0,0
2020-02-24,"United Kingdom",0,1
2020-02-24,"United States",8,0
2020-02-25,"Argentina",0,0
2020-02-25,"Brazil",0,0
2020-02-25,"Colombia",0,0
2020-02-25,"France",0,0
2020-02-25,"Germany",0,0
2020-02-25,"India",0,0
2020-02-25,"Indonesia",0,0
2020-02-25,"Iran",20,4
2020-02-25,"Italy",97,4
2020-02-25,"Mexico",0,0
2020-02-25,"Peru",0,0
2020-02-25,"Poland",0,0
2020-02-25,"Russia",0,0
2020-02-25,"South Africa",0,0
2020-02-25,"Spain",0,0
2020-02-25,"Turkey",0,0
2020-02-25,"Ukraine",0,0
2020-02-25,"United Kingdom",6,0
2020-02-25,"United States",0,0
2020-02-26,"Argentina",0,0
2020-02-26,"Brazil",0,0
2020-02-26,"Colombia",0,0
2020-02-26,"France",0,0
2020-02-26,"Germany",0,0
2020-02-26,"India",0,0
2020-02-26,"Indonesia",0,0
2020-02-26,"Iran",32,3
2020-02-26,"Italy",93,3
2020-02-26,"Mexico",0,0
2020-02-26,"Peru",0,0
2020-02-26,"Poland",0,0
2020-02-26,"Russia",0,0
2020-02-26,"South Africa",0,0
2020-02-26,"Spain",0,0
2020-02-26,"Turkey",0,0
2020-02-26,"Ukraine",0,0
2020-02-26,"United Kingdom",2,0
2020-02-26,"United States",4,0
2020-02-27,"Argentina",0,0
2020-02-27,"Brazil",1,0
2020-02-27,"Colombia",0,0
2020-02-27,"France",0,0
2020-02-27,"Germany",0,0
2020-02-27,"India",0,0
2020-02-27,"Indonesia",0,0
2020-02-27,"Iran",44,4
2020-02-27,"Italy",78,2
2020-02-27,"Mexico",0,0
2020-02-27,"Peru",0,0
2020-02-27,"Poland",0,0
2020-02-27,"Russia",0,0
2020-02-27,"South Africa",0,0
2020-02-27,"Spain",0,0
2020-02-27,"Turkey",0,0
2020-02-27,"Ukraine",0,0
2020-02-27,"United Kingdom",3,0
2020-02-27,"United States",4,0
2020-02-28,"Argentina",0,0
2020-02-28,"Brazil",0,0
2020-02-28,"Colombia",0,0
2020-02-28,"France",0,0
2020-02-28,"Germany",0,0
2020-02-28,"India",0,0
2020-02-28,"Indonesia",0,0
2020-02-28,"Iran",106,7
2020-02-28,"Italy",250,5
2020-02-28,"Mexico",0,0
2020-02-28,"Peru",0,0
2020-02-28,"Poland",0,0
2020-02-28,"Russia",0,0
2020-02-28,"South Africa",0,0
2020-02-28,"Spain",0,0
2020-02-28,"Turkey",0,0
2020-02-28,"Ukraine",0,0
2020-02-28,"United Kingdom",2,0
2020-02-28,"United States",8,0
2020-02-29,"Argentina",0,0
2020-02-29,"Brazil",0,0
2020-02-29,"Colombia",0,0
2020-02-29,"France",0,0
2020-02-29,"Germany",0,0
2020-02-29,"India",0,0
2020-02-29,"Indonesia",0,0
2020-02-29,"Iran",143,8
2020-02-29,"Italy",238,4
2020-02-29,"Mexico",3,0
2020-02-29,"Peru",0,0
2020-02-29,"Poland",0,0
2020-02-29,"Russia",0,0
2020-02-29,"South Africa",0,0
2020-02-29,"Spain",0,0
2020-02-29,"Turkey",0,0
2020-02-29,"Ukraine",0,0
2020-02-29,"United Kingdom",8,0
2020-02-29,"United States",5,1
2020-03-01,"Argentina",0,0
2020-03-01,"Brazil",0,0
2020-03-01,"Colombia",0,0
2020-03-01,"France",0,0
2020-03-01,"Germany",139,1
2020-03-01,"India",0,0
2020-03-01,"Indonesia",0,0
2020-03-01,"Iran",205,9
2020-03-01,"Italy",240,8
2020-03-01,"Mexico",2,0
2020-03-01,"Peru",0,0
2020-03-01,"Poland",0,0
2020-03-01,"Russia",0,0
2020-03-01,"South Africa",0,0
2020-03-01,"Spain",129,0
2020-03-01,"Turkey",0,0
2020-03-01,"Ukraine",0,0
2020-03-01,"United Kingdom",12,0
2020-03-01,"United States",4,0
2020-03-02,"Argentina",0,0
2020-03-02,"Brazil",1,0
2020-03-02,"Colombia",0,0
2020-03-02,"France",0,0
2020-03-02,"Germany",0,0
2020-03-02,"India",0,0
2020-03-02,"Indonesia",2,0
2020-03-02,"Iran",385,11
2020-03-02,"Italy",566,5
2020-03-02,"Mexico",2,0
2020-03-02,"Peru",0,0
2020-03-02,"Poland",0,0
2020-03-02,"Russia",0,0
2020-03-02,"South Africa",0,0
2020-03-02,"Spain",0,0
2020-03-02,"Turkey",0,0
2020-03-02,"Ukraine",0,0
2020-03-02,"United Kingdom",4,0
2020-03-02,"United States",9,1
2020-03-03,"Argentina",0,0
2020-03-03,"Brazil",0,0
2020-03-03,"Colombia",0,0
2020-03-03,"France",0,0
2020-03-03,"Germany",0,0
2020-03-03,"India",4,0
2020-03-03,"Indonesia",4,0
2020-03-03,"Iran",523,12
2020-03-03,"Italy",342,18
2020-03-03,"Mexico",2,0
2020-03-03,"Peru",0,0
2020-03-03,"Poland",0,0
2020-03-03,"Russia",1,0
2020-03-03,"South Africa",0,0
2020-03-03,"Spain",0,0
2020-03-03,"Turkey",0,0
2020-03-03,"Ukraine",0,0
2020-03-03,"United Kingdom",20,0
2020-03-03,"United States",18,0
2020-03-04,"Argentina",0,0
2020-03-04,"Brazil",0,0
2020-03-04,"Colombia",0,0
2020-03-04,"France",0,0
2020-03-04,"Germany",0,0
2020-03-04,"India",19,0
2020-03-04,"Indonesia",0,0
2020-03-04,"Iran",835,11
2020-03-04,"Italy",466,27
2020-03-04,"Mexico",5,0
2020-03-04,"Peru",0,0
2020-03-04,"Poland",0,0
2020-03-04,"Russia",0,0
2020-03-04,"South Africa",0,0
2020-03-04,"Spain",0,0
2020-03-04,"Turkey",0,0
2020-03-04,"Ukraine",0,0
2020-03-04,"United Kingdom",41,1
2020-03-04,"United States",35,6
2020-03-05,"Argentina",10,1
2020-03-05,"Brazil",0,0
2020-03-05,"Colombia",0,0
2020-03-05,"France",0,0
2020-03-05,"Germany",0,0
2020-03-05,"India",1,0
2020-03-05,"Indonesia",0,0
2020-03-05,"Iran",586,15
2020-03-05,"Italy",587,28
2020-03-05,"Mexico",9,0
2020-03-05,"Peru",0,0
2020-03-05,"Poland",1,0
2020-03-05,"Russia",0,0
2020-03-05,"South Africa",0,0
2020-03-05,"Spain",0,0
2020-03-05,"Turkey",0,0
2020-03-05,"Ukraine",0,0
2020-03-05,"United Kingdom",58,0
2020-03-05,"United States",51,3
2020-03-06,"Argentina",4,0
2020-03-06,"Brazil",1,0
2020-03-06,"Colombia",0,0
2020-03-06,"France",0,0
2020-03-06,"Germany",0,0
2020-03-06,"India",2,0
2020-03-06,"Indonesia",2,0
2020-03-06,"Iran",591,15
2020-03-06,"Italy",769,41
2020-03-06,"Mexico",10,0
2020-03-06,"Peru",0,1
2020-03-06,"Poland",0,0
2020-03-06,"Russia",1,0
2020-03-06,"South Africa",1,0
2020-03-06,"Spain",0,0
2020-03-06,"Turkey",0,0
2020-03-06,"Ukraine",0,0
2020-03-06,"United Kingdom",56,1
2020-03-06,"United States",70,2
2020-03-07,"Argentina",6,0
2020-03-07,"Brazil",5,0
2020-03-07,"Colombia",0,0
2020-03-07,"France",0,0
2020-03-07,"Germany",0,0
2020-03-07,"India",3,0
2020-03-07,"Indonesia",0,0
2020-03-07,"Iran",1234,17
2020-03-07,"Italy",778,49
2020-03-07,"Mexico",11,0
2020-03-07,"Peru",9,0
2020-03-07,"Poland",4,0
2020-03-07,"Russia",0,0
2020-03-07,"South Africa",0,0
2020-03-07,"Spain",0,0
2020-03-07,"Turkey",0,0
2020-03-07,"Ukraine",0,0
2020-03-07,"United Kingdom",49,2
2020-03-07,"United States",78,3
2020-03-08,"Argentina",2,0
2020-03-08,"Brazil",5,0
2020-03-08,"Colombia",1,0
2020-03-08,"France",0,0
2020-03-08,"Germany",905,12
2020-03-08,"India",5,0
2020-03-08,"Indonesia",2,0
2020-03-08,"Iran",1076,21
2020-03-08,"Italy",1247,36
2020-03-08,"Mexico",6,0
2020-03-08,"Peru",0,0
2020-03-08,"Poland",1,0
2020-03-08,"Russia",3,0
2020-03-08,"South Africa",1,0
2020-03-08,"Spain",1423,24
2020-03-08,"Turkey",0,0
2020-03-08,"Ukraine",0,0
2020-03-08,"United Kingdom",83,2
2020-03-08,"United States",130,3
2020-03-09,"Argentina",4,0
2020-03-09,"Brazil",6,0
2020-03-09,"Colombia",0,0
2020-03-09,"France",0,0
2020-03-09,"Germany",0,0
2020-03-09,"India",5,0
2020-03-09,"Indonesia",0,0
2020-03-09,"Iran",743,49
2020-03-09,"Italy",1492,133
2020-03-09,"Mexico",7,0
2020-03-09,"Peru",2,0
2020-03-09,"Poland",5,0
2020-03-09,"Russia",0,0
2020-03-09,"South Africa",1,0
2020-03-09,"Spain",0,0
2020-03-09,"Turkey",0,0
2020-03-09,"Ukraine",0,0
2020-03-09,"United Kingdom",68,0
2020-03-09,"United States",146,5
2020-03-10,"Argentina",8,2
2020-03-10,"Brazil",6,0
2020-03-10,"Colombia",0,0
2020-03-10,"France",0,0
2020-03-10,"Germany",0,0
2020-03-10,"India",6,0
2020-03-10,"Indonesia",13,0
2020-03-10,"Iran",595,44
2020-03-10,"Italy",1797,97
2020-03-10,"Mexico",8,0
2020-03-10,"Peru",2,1
2020-03-10,"Poland",6,0
2020-03-10,"Russia",0,0
2020-03-10,"South Africa",4,0
2020-03-10,"Spain",0,0
2020-03-10,"Turkey",0,0
2020-03-10,"Ukraine",0,0
2020-03-10,"United Kingdom",55,2
2020-03-10,"United States",212,4
2020-03-11,"Argentina",11,0
2020-03-11,"Brazil",0,0
2020-03-11,"Colombia",2,0
2020-03-11,"France",0,0
2020-03-11,"Germany",0,0
2020-03-11,"India",10,0
2020-03-11,"Indonesia",8,1
2020-03-11,"Iran",881,54
2020-03-11,"Italy",977,168
2020-03-11,"Mexico",5,0
2020-03-11,"Peru",2,0
2020-03-11,"Poland",5,0
2020-03-11,"Russia",0,0
2020-03-11,"South Africa",0,0
2020-03-11,"Spain",0,0
2020-03-11,"Turkey",0,0
2020-03-11,"Ukraine",0,0
2020-03-11,"United Kingdom",148,5
2020-03-11,"United States",390,4
2020-03-12,"Argentina",22,1
2020-03-12,"Brazil",9,0
2020-03-12,"Colombia",0,0
2020-03-12,"France",0,0
2020-03-12,"Germany",0,0
2020-03-12,"India",13,0
2020-03-12,"Indonesia",7,0
2020-03-12,"Iran",958,64
2020-03-12,"Italy",2313,196
2020-03-12,"Mexico",17,0
2020-03-12,"Peru",2,0
2020-03-12,"Poland",9,0
2020-03-12,"Russia",13,0
2020-03-12,"South Africa",6,0
2020-03-12,"Spain",0,0
2020-03-12,"Turkey",1,0
2020-03-12,"Ukraine",0,0
2020-03-12,"United Kingdom",265,3
2020-03-12,"United States",497,7
2020-03-13,"Argentina",35,4
2020-03-13,"Brazil",26,0
2020-03-13,"Colombia",6,0
2020-03-13,"France",0,0
2020-03-13,"Germany",0,0
2020-03-13,"India",8,1
2020-03-13,"Indonesia",4,1
2020-03-13,"Iran",1075,75
2020-03-13,"Italy",2651,189
2020-03-13,"Mexico",39,0
2020-03-13,"Peru",9,0
2020-03-13,"Poland",20,1
2020-03-13,"Russia",14,0
2020-03-13,"South Africa",3,0
2020-03-13,"Spain",0,0
2020-03-13,"Turkey",0,0
2020-03-13,"Ukraine",0,0
2020-03-13,"United Kingdom",403,7
2020-03-13,"United States",525,12
2020-03-14,"Argentina",13,1
2020-03-14,"Brazil",17,0
2020-03-14,"Colombia",4,0
2020-03-14,"France",0,0
2020-03-14,"Germany",0,0
2020-03-14,"India",3,1
2020-03-14,"Indonesia",31,2
2020-03-14,"Iran",1289,85
2020-03-14,"Italy",2547,250
2020-03-14,"Mexico",41,0
2020-03-14,"Peru",6,1
2020-03-14,"Poland",17,1
2020-03-14,"Russia",0,0
2020-03-14,"South Africa",8,0
2020-03-14,"Spain",0,0
2020-03-14,"Turkey",4,0
2020-03-14,"Ukraine",0,0
2020-03-14,"United Kingdom",484,13
2020-03-14,"United States",727,7
2020-03-15,"Argentina",16,0
2020-03-15,"Brazil",7,0
2020-03-15,"Colombia",3,0
2020-03-15,"France",0,43
2020-03-15,"Germany",6441,84
2020-03-15,"India",23,0
2020-03-15,"Indonesia",48,0
2020-03-15,"Iran",1365,95
2020-03-15,"Italy",3497,175
2020-03-15,"Mexico",66,0
2020-03-15,"Peru",15,0
2020-03-15,"Poland",35,1
2020-03-15,"Russia",0,0
2020-03-15,"South Africa",14,0
2020-03-15,"Spain",11603,457
2020-03-15,"Turkey",1,0
2020-03-15,"Ukraine",18,2
2020-03-15,"United Kingdom",478,16
2020-03-15,"United States",968,11
2020-03-16,"Argentina",27,3
2020-03-16,"Brazil",37,0
2020-03-16,"Colombia",8,0
2020-03-16,"France",0,0
2020-03-16,"Germany",0,0
2020-03-16,"India",7,0
2020-03-16,"Indonesia",17,1
2020-03-16,"Iran",1209,113
2020-03-16,"Italy",3590,368
2020-03-16,"Mexico",52,0
2020-03-16,"Peru",28,0
2020-03-16,"Poland",21,0
2020-03-16,"Russia",0,0
2020-03-16,"South Africa",13,0
2020-03-16,"Spain",0,0
2020-03-16,"Turkey",12,0
2020-03-16,"Ukraine",0,0
2020-03-16,"United Kingdom",352,21
2020-03-16,"United States",1219,13
2020-03-17,"Argentina",56,2
2020-03-17,"Brazil",79,0
2020-03-17,"Colombia",21,0
2020-03-17,"France",0,0
2020-03-17,"Germany",0,0
2020-03-17,"India",23,1
2020-03-17,"Indonesia",38,0
2020-03-17,"Iran",1053,129
2020-03-17,"Italy",3233,349
2020-03-17,"Mexico",37,0
2020-03-17,"Peru",15,2
2020-03-17,"Poland",52,1
2020-03-17,"Russia",59,0
2020-03-17,"South Africa",11,0
2020-03-17,"Spain",0,0
2020-03-17,"Turkey",29,0
2020-03-17,"Ukraine",0,0
2020-03-17,"United Kingdom",441,30
2020-03-17,"United States",2135,18
2020-03-18,"Argentina",49,0
2020-03-18,"Brazil",34,0
2020-03-18,"Colombia",20,0
2020-03-18,"France",0,0
2020-03-18,"Germany",0,0
2020-03-18,"India",14,0
2020-03-18,"Indonesia",55,14
2020-03-18,"Iran",1178,135
2020-03-18,"Italy",3526,345
2020-03-18,"Mexico",77,0
2020-03-18,"Peru",31,0
2020-03-18,"Poland",61,1
2020-03-18,"Russia",0,0
2020-03-18,"South Africa",23,0
2020-03-18,"Spain",0,0
2020-03-18,"Turkey",51,1
2020-03-18,"Ukraine",0,0
2020-03-18,"United Kingdom",602,50
2020-03-18,"United States",2369,21
2020-03-19,"Argentina",40,1
2020-03-19,"Brazil",57,1
2020-03-19,"Colombia",28,0
2020-03-19,"France",0,0
2020-03-19,"Germany",0,0
2020-03-19,"India",22,1
2020-03-19,"Indonesia",82,6
2020-03-19,"Iran",1192,147
2020-03-19,"Italy",4207,475
2020-03-19,"Mexico",104,0
2020-03-19,"Peru",113,4
2020-03-19,"Poland",48,0
2020-03-19,"Russia",54,0
2020-03-19,"South Africa",31,0
2020-03-19,"Spain",0,0
2020-03-19,"Turkey",93,1
2020-03-19,"Ukraine",0,0
2020-03-19,"United Kingdom",783,58
2020-03-19,"United States",3229,28
2020-03-20,"Argentina",84,2
2020-03-20,"Brazil",137,3
2020-03-20,"Colombia",15,0
2020-03-20,"France",0,0
2020-03-20,"Germany",0,0
2020-03-20,"India",50,0
2020-03-20,"Indonesia",60,7
2020-03-20,"Iran",1046,149
2020-03-20,"Italy",5322,427
2020-03-20,"Mexico",116,3
2020-03-20,"Peru",0,6
2020-03-20,"Poland",68,0
2020-03-20,"Russia",52,0
2020-03-20,"South Africa",34,0
2020-03-20,"Spain",0,0
2020-03-20,"Turkey",168,2
2020-03-20,"Ukraine",0,0
2020-03-20,"United Kingdom",984,73
2020-03-20,"United States",4862,64
2020-03-21,"Argentina",69,0
2020-03-21,"Brazil",0,0
2020-03-21,"Colombia",20,0
2020-03-21,"France",0,0
2020-03-21,"Germany",0,0
2020-03-21,"India",60,0
2020-03-21,"Indonesia",81,6
2020-03-21,"Iran",1237,149
2020-03-21,"Italy",5986,627
2020-03-21,"Mexico",151,0
2020-03-21,"Peru",84,5
2020-03-21,"Poland",70,0
2020-03-21,"Russia",54,0
2020-03-21,"South Africa",52,0
2020-03-21,"Spain",0,0
2020-03-21,"Turkey",311,5
2020-03-21,"Ukraine",0,0
2020-03-21,"United Kingdom",1040,79
2020-03-21,"United States",6113,69
2020-03-22,"Argentina",80,3
2020-03-22,"Brazil",476,7
2020-03-22,"Colombia",68,0
2020-03-22,"France",0,670
2020-03-22,"Germany",22407,479
2020-03-22,"India",77,3
2020-03-22,"Indonesia",64,10
2020-03-22,"Iran",966,123
2020-03-22,"Italy",6557,793
2020-03-22,"Mexico",132,1
2020-03-22,"Peru",0,6
2020-03-22,"Poland",111,0
2020-03-22,"Russia",53,0
2020-03-22,"South Africa",38,0
2020-03-22,"Spain",36346,2432
2020-03-22,"Turkey",277,12
2020-03-22,"Ukraine",107,3
2020-03-22,"United Kingdom",1253,118
2020-03-22,"United States",7559,92
2020-03-23,"Argentina",99,5
2020-03-23,"Brazil",0,0
2020-03-23,"Colombia",0,2
2020-03-23,"France",0,0
2020-03-23,"Germany",0,0
2020-03-23,"India",74,2
2020-03-23,"Indonesia",65,1
2020-03-23,"Iran",1028,129
2020-03-23,"Italy",5560,651
2020-03-23,"Mexico",85,0
2020-03-23,"Peru",0,4
2020-03-23,"Poland",99,2
2020-03-23,"Russia",132,0
2020-03-23,"South Africa",34,0
2020-03-23,"Spain",0,0
2020-03-23,"Turkey",289,9
2020-03-23,"Ukraine",0,0
2020-03-23,"United Kingdom",1183,143
2020-03-23,"United States",9110,112
2020-03-24,"Argentina",116,5
2020-03-24,"Brazil",642,14
2020-03-24,"Colombia",81,1
2020-03-24,"France",0,0
2020-03-24,"Germany",0,0
2020-03-24,"India",85,0
2020-03-24,"Indonesia",107,6
2020-03-24,"Iran",1411,127
2020-03-24,"Italy",4789,601
2020-03-24,"Mexico",70,2
2020-03-24,"Peru",77,4
2020-03-24,"Poland",115,1
2020-03-24,"Russia",57,0
2020-03-24,"South Africa",128,0
2020-03-24,"Spain",0,0
2020-03-24,"Turkey",293,7
2020-03-24,"Ukraine",0,0
2020-03-24,"United Kingdom",1361,183
2020-03-24,"United States",10765,118
2020-03-25,"Argentina",117,11
2020-03-25,"Brazil",345,9
2020-03-25,"Colombia",29,0
2020-03-25,"France",0,0
2020-03-25,"Germany",0,0
2020-03-25,"India",87,1
2020-03-25,"Indonesia",104,3
2020-03-25,"Iran",1762,122
2020-03-25,"Italy",5249,743
2020-03-25,"Mexico",168,1
2020-03-25,"Peru",21,5
2020-03-25,"Poland",152,2
2020-03-25,"Russia",163,0
2020-03-25,"South Africa",152,0
2020-03-25,"Spain",0,0
2020-03-25,"Turkey",343,7
2020-03-25,"Ukraine",0,0
2020-03-25,"United Kingdom",2289,206
2020-03-25,"United States",10754,164
2020-03-26,"Argentina",107,10
2020-03-26,"Brazil",310,12
2020-03-26,"Colombia",72,0
2020-03-26,"France",0,0
2020-03-26,"Germany",0,0
2020-03-26,"India",43,3
2020-03-26,"Indonesia",103,20
2020-03-26,"Iran",2206,143
2020-03-26,"Italy",5210,683
2020-03-26,"Mexico",220,3
2020-03-26,"Peru",64,6
2020-03-26,"Poland",151,3
2020-03-26,"Russia",182,2
2020-03-26,"South Africa",153,0
2020-03-26,"Spain",0,0
2020-03-26,"Turkey",561,15
2020-03-26,"Ukraine",0,0
2020-03-26,"United Kingdom",2353,263
2020-03-26,"United States",11332,209
2020-03-27,"Argentina",121,6
2020-03-27,"Brazil",232,11
2020-03-27,"Colombia",92,1
2020-03-27,"France",0,0
2020-03-27,"Germany",0,0
2020-03-27,"India",75,4
2020-03-27,"Indonesia",153,9
2020-03-27,"Iran",2389,157
2020-03-27,"Italy",6153,662
2020-03-27,"Mexico",185,2
2020-03-27,"Peru",100,12
2020-03-27,"Poland",170,3
2020-03-27,"Russia",196,1
2020-03-27,"South Africa",219,0
2020-03-27,"Spain",0,0
2020-03-27,"Turkey",1196,16
2020-03-27,"Ukraine",0,0
2020-03-27,"United Kingdom",2666,337
2020-03-27,"United States",14115,301
2020-03-28,"Argentina",92,9
2020-03-28,"Brazil",482,20
2020-03-28,"Colombia",21,2
2020-03-28,"France",0,0
2020-03-28,"Germany",0,0
2020-03-28,"India",185,2
2020-03-28,"Indonesia",109,15
2020-03-28,"Iran",2926,144
2020-03-28,"Italy",5959,969
2020-03-28,"Mexico",224,8
2020-03-28,"Peru",0,6
2020-03-28,"Poland",168,0
2020-03-28,"Russia",228,1
2020-03-28,"South Africa",244,1
2020-03-28,"Spain",0,0
2020-03-28,"Turkey",2069,17
2020-03-28,"Ukraine",0,0
2020-03-28,"United Kingdom",3039,410
2020-03-28,"United States",18474,341
2020-03-29,"Argentina",94,4
2020-03-29,"Brazil",502,15
2020-03-29,"Colombia",232,0
2020-03-29,"France",0,1999
2020-03-29,"Germany",33981,1459
2020-03-29,"India",70,6
2020-03-29,"Indonesia",130,12
2020-03-29,"Iran",3076,139
2020-03-29,"Italy",5974,889
2020-03-29,"Mexico",262,8
2020-03-29,"Peru",55,8
2020-03-29,"Poland",249,2
2020-03-29,"Russia",270,4
2020-03-29,"South Africa",17,0
2020-03-29,"Spain",59344,5663
2020-03-29,"Turkey",1704,16
2020-03-29,"Ukraine",390,8
2020-03-29,"United Kingdom",3155,463
2020-03-29,"United States",20344,487
2020-03-30,"Argentina",129,11
2020-03-30,"Brazil",486,22
2020-03-30,"Colombia",69,0
2020-03-30,"France",0,0
2020-03-30,"Germany",0,0
2020-03-30,"India",92,4
2020-03-30,"Indonesia",129,8
2020-03-30,"Iran",2901,123
2020-03-30,"Italy",5217,756
2020-03-30,"Mexico",191,15
2020-03-30,"Peru",36,15
2020-03-30,"Poland",224,4
2020-03-30,"Russia",303,1
2020-03-30,"South Africa",93,1
2020-03-30,"Spain",0,0
2020-03-30,"Turkey",1815,23
2020-03-30,"Ukraine",0,0
2020-03-30,"United Kingdom",2774,516
2020-03-30,"United States",20673,556
2020-03-31,"Argentina",105,10
2020-03-31,"Brazil",353,22
2020-03-31,"Colombia",0,4
2020-03-31,"France",0,0
2020-03-31,"Germany",0,0
2020-03-31,"India",180,3
2020-03-31,"Indonesia",114,14
2020-03-31,"Iran",3186,117
2020-03-31,"Italy",4050,812
2020-03-31,"Mexico",166,9
2020-03-31,"Peru",181,9
2020-03-31,"Poland",193,9
2020-03-31,"Russia",500,8
2020-03-31,"South Africa",46,0
2020-03-31,"Spain",0,0
2020-03-31,"Turkey",1610,37
2020-03-31,"Ukraine",0,0
2020-03-31,"United Kingdom",2818,585
2020-03-31,"United States",26161,665
2020-04-01,"Argentina",114,10
2020-04-01,"Brazil",323,23
2020-04-01,"Colombia",96,4
2020-04-01,"France",0,0
2020-04-01,"Germany",0,0
2020-04-01,"India",386,6
